repository	stratum	commit	path	status	reason	bytes	sha256	extension	language	line_count	token_count	identifier_count	vocabulary_size	comment_line_count	import_count	declaration_count	test_marker_line_count	error_handling_line_count	parse_status	parse_node_count	parse_error
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/homeostasis-settling-vs-setpoint-regulator-verified-mesh-homeostasis-2026-07-31.md	included		6208	65c2c98729134a8f50c13a63151bffb85899c9dce600291a37c742460de2b8c2	.md	markdown	87	854	854	392	13	na	na	14	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/homeostasis-timescale-viability-outer-loop-mesh-homeostasis-2026-08-11.md	included		9716	927d85eec2651a700ef5237cd115eb9678c921d991b455323c7c2f22b17653ef	.md	markdown	142	1365	1365	549	16	na	na	18	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/homeostatic-coupling-vs-partner-access-mesh-load-gate-2026-08-04.md	included		11814	c3d5cd148ad9869257c40269a5b74499ee98387abf8dac8dd1998da7683be598	.md	markdown	171	1755	1755	645	14	na	na	25	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-advice-channel-reliance-endogenous-influence-dispatch-2026-08-19.md	included		12777	946ec05866ccf0bc37549161e26321ec8195674fdae34f53ca1d781a62b95134	.md	markdown	195	1751	1751	630	16	na	na	23	2	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-agency-gain-self-blind-predictor-correlate-2026-08-19.md	included		12862	b66e315bcaaa18b2122579d5d6811efb3f77b9815d3a6095bda6de23b9dc58cb	.md	markdown	179	1847	1847	697	23	na	na	21	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-assistive-operator-empowerment-2026-07-28.md	included		8093	5b935cac4d71b65c84d81dcb9192413913e802d664c9a16c5cce84ccd86ac535	.md	markdown	119	1105	1105	506	15	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-blind-goal-directedness-unobservable-ambiguity-queue-tend-2026-08-17.md	included		7938	cef17a4dac789e7db34fb0d295a93f9860b07a4f67e456437df192affd9f8ec1	.md	markdown	138	1152	1152	523	14	na	na	21	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-capacity-cost-empowerment-per-unit-cost-algedonic-2026-08-25.md	included		6725	68056f6bcb33dc251014a882c04f3bbb9ccc868e30ed606bc7b80c4c812d8500	.md	markdown	115	1008	1008	427	10	na	na	8	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-crypticity-stored-memory-2026-07-30.md	included		9084	616a03c4b3f49b09b16692d70484a0faf8e20911cfc7165c83de5d31d8969422	.md	markdown	120	1254	1254	510	14	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-discounted-empowerment-eelma-board-mesh-promises-2026-08-04.md	included		8436	3fd0e4bbc6e3bc932fdbdce9b6b4daef93ebe9b52097a357940b81b1b6864259	.md	markdown	132	1204	1204	524	14	na	na	13	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-empowerment-is-channel-capacity-not-achieved-flow-algedonic-2026-08-04.md	included		8890	4bf91a857d1b52894c197c02621fe619cdde7fd5200d45cd300b89eb15e83ce6	.md	markdown	134	1312	1312	509	23	na	na	14	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-empowerment-mi-finite-sample-bias-null-algedonic-2026-07-30.md	included		5570	e0ef991cd43eeaa4167c36042c427f5d112ca82870f9829b14d8c5487d4a878c	.md	markdown	89	727	727	349	10	na	na	8	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-fair-power-aggregation-softmin-interruptibility-2026-08-20.md	included		9767	ec453be9de09432527f9d03730e01ec3993a3ea20c1b67b2c834ebc0461d6e6a	.md	markdown	151	1377	1377	580	16	na	na	20	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-goal-attainment-power-reliability-weighted-capability-organ-keepalive-2026-08-14.md	included		9524	cf69d3fd780b56754f750b8c1e09eef131bb0ea7748c3156d16e9859048546e3	.md	markdown	164	1393	1393	555	15	na	na	19	5	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-interface-empowerment-resolving-floor-cam-light-2026-08-19.md	included		9121	b6a9fd0d6aeb5cd294adca9058f87431b09237afc540739debffd313c7a56475	.md	markdown	146	1360	1360	540	15	na	na	28	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-interventional-boundary-trigger-exogeneity-correlate-2026-08-19.md	included		9620	cdf6b51493761f5059097c89ba42ec2ae24e20e033a2c214951d7a2dd908a8ed	.md	markdown	151	1416	1416	546	17	na	na	20	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-multi-agent-empowerment-interference-channel-algedonic-2026-08-03.md	included		7423	ca5a0bc3cce413b599dda9e9a2e5ea3cb7c95904aebfd67155cafeefd28d982b	.md	markdown	115	1005	1005	487	12	na	na	6	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-nostalgia-memory-depth-2026-07-28.md	included		7993	d6d796e37063d47c451239b47832c64553db31f0e7c9604ef1cd0dac6c8d52eb	.md	markdown	105	1062	1062	470	11	na	na	16	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-overwrite-vs-identification-2026-07-24.md	included		7972	877c1c71ef3a1688cbd5ed7fc2f6ec28dda05b835a6672ce1e229ee33541525a	.md	markdown	110	1097	1097	501	18	na	na	9	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-partial-information-decomposition-synergy-motion-fuse-2026-07-31.md	included		8645	ef68a64ba5c6e4a54006630d530e7212db0fa396ed6978d1896c3be2e382d2f7	.md	markdown	120	1218	1218	500	17	na	na	17	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-per-factor-empowerment-aggregate-spread-blind-sound-reflex-2026-08-18.md	included		7894	e7f9e95ae41f7ea107ace446658365ecefc501d84f08c040f831df68d61a4209	.md	markdown	132	1161	1161	494	15	na	na	13	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-plasticity-observation-to-action-dual-sound-reflex-2026-07-31.md	included		7217	a416e2c1df0ab14c100ab04665344e54a14adde28ead14e66b05a2310ea10879	.md	markdown	112	1029	1029	431	17	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-point-of-commitment-run-forward-confound-mesh-relay-2026-08-21.md	included		8895	82af9f389187c6f9f04b4453291af743859bd723b438cfe48ce318e1e20e1342	.md	markdown	140	1319	1319	560	18	na	na	20	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-predictive-information-rate-news-vs-structure-cat-2026-08-15.md	included		11038	5c71baab3dba7dfb9d04bf1a521c5108eb0f0bff9dde9c65eda41ca285d9eb4b	.md	markdown	166	1563	1563	580	18	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-predictive-information-structure-vs-noise-2026-07-28.md	included		6704	0137ba3ce1569eccf04d2198ef71a7a116787d4d1051e229b2dd6090211a33a7	.md	markdown	95	901	901	414	12	na	na	13	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-process-empowerment-closed-loop-undercount-2026-07-28.md	included		8151	133d7862a840a054f18e8f25266a20a55e01e41afdb8fa03fc2054cc98bbbe6a	.md	markdown	110	1089	1089	467	13	na	na	10	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-relevant-information-minimum-inward-bits-algedonic-2026-08-16.md	included		10156	546660bd6caf952dd03b25093086b84c294ebee65c06044016ec78f12969942b	.md	markdown	156	1539	1539	582	16	na	na	14	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-restless-arm-pacing-aliased-reflex-health-2026-08-17.md	included		9296	d0a086b6322b9ae65bf9857c5ce8766beafb5daca7cb648064bc764fb1b57a0b	.md	markdown	135	1363	1363	592	12	na	na	16	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-semantic-information-scramble-viability-2026-07-29.md	included		8612	571c7906ee8822e9fd3124bb78c5d42fa85c270f220107110ed181f23f170c4f	.md	markdown	117	1164	1164	515	13	na	na	14	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/info-theory-agency-surrogate-null-cooscillation-2026-07-30.md	included		9054	d66cc6816dcb6c8fbeaabcf462dd5edfc8ee1d899c3da08d80774650eeaa9e4e	.md	markdown	81	1274	1274	518	15	na	na	12	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/map-elites-illumination-literature-lane-2026-07-28.md	included		4959	eee47fd35f17ba8a7eca77cbb59cab8895f16c3f64fd650b772217904c1a5d36	.md	markdown	69	682	682	321	12	na	na	3	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/model-collapse-tails-first-vs-hle-renewal-share-mesh-vitality-2026-07-30.md	included		6862	9fb39a2dd2a3046e1d2b07b4580ae0fe68d27fd31edecda9a3a216023fd0775a	.md	markdown	100	931	931	431	14	na	na	8	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-collective-social-network-topology-forage-2026-08-03.md	included		10896	3f05d938159207a823b314a9c4869f1292fa1b4c0fcaf114293af744e5a44d19	.md	markdown	156	1501	1501	653	11	na	na	17	2	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-driftability-variance-channel-forage-2026-08-10.md	included		10787	0dec8e957313582b43be0a88fcb3ddd70c3d50781aaac7d2b9c2604eaac8b094	.md	markdown	160	1529	1529	619	17	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-external-immunity-removal-control-forage-2026-07-28.md	included		7513	b6779d52a47e0c71d7d656957228e5920c75f77379da1e70ef643014494dc643	.md	markdown	110	1071	1071	436	12	na	na	20	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-fecundity-vs-mortality-cost-resource-guard-2026-08-20.md	included		8930	8fda415c75930f5d5f77ed6b2234805fb6fd8b7736773173263a2e72878b8059	.md	markdown	146	1339	1339	533	12	na	na	25	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-ghost-legacy-durability-recipients-reflex-health-2026-08-19.md	included		8154	3f4069f14a79f2d17837db531babaf74145cb5c9ef4d2bff48bc9ae75d1afa46	.md	markdown	132	1163	1163	492	15	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-heritability-inflation-realized-h2-forage-2026-07-31.md	included		5290	871bb5143729f01a0e50aa0ffc3b8fa51d23b995ecbddf829191e6649544fc81	.md	markdown	91	699	699	335	15	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-home-field-advantage-interaction-index-promises-2026-08-18.md	included		10836	51904a094540a89125c1dfde8cec25d4e8ab0d2479cedf4dae4b520cc24703bf	.md	markdown	176	1551	1551	572	14	na	na	21	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-mere-recurrence-form-transmission-knowledge-sync-2026-08-20.md	included		9643	319e49e53fcf8162554f724132f0b6d257be6d36f6d251012432688a36376e4e	.md	markdown	142	1369	1369	551	18	na	na	20	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-nc3-mechanism-attribution-choice-conformance-forage-2026-08-15.md	included		10957	f93f9098926999ef973d564208eea5d77f001c801b501d08c850a1a46358e191	.md	markdown	174	1549	1549	588	15	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-negative-inter-scale-terminator-forage-2026-07-29.md	included		4942	7c1c7a92f736e48e884719ddae0faadea42d5764be15fdd78b77b7858dfe9a4a	.md	markdown	73	689	689	349	12	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-reference-class-contemporaneous-contrast-reflex-health-2026-08-17.md	included		8298	e3a43c008a389cf4b47b088be0fb80d50dc5614e44e507388b959f38e72fcc35	.md	markdown	130	1156	1156	514	15	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/niche-construction-sublinear-optimal-memory-tau-e-situation-2026-08-20.md	included		10575	bb989317d790b064bb117e7e7c2b93e1fa4083f0fbf3ab06ec37f5888d9008aa	.md	markdown	167	1542	1542	636	14	na	na	22	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/oee-coevolutionary-disengagement-minimal-criterion-engagement-mesh-ideate-2026-08-18.md	included		6154	225d8776514e5e6d07dbc41f13f66fa619251460b4cf19275b88c0533857693e	.md	markdown	99	866	866	428	10	na	na	15	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/oee-compression-progress-stagnation-length-noisy-tv-mesh-novelty-2026-07-31.md	included		6336	0cfbd3ac27face0f5b82f4dc5b23ccceb7f8b98ef899f121f08d81f39f387d4e	.md	markdown	90	852	852	401	15	na	na	7	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/oee-detector-model-escape-descriptor-coverage-mesh-vitality-2026-08-15.md	included		9344	c7612d86ac2deea4b7885663f0a8e2453d769fee3964c12f8ddf0eaf1175f5be	.md	markdown	159	1335	1335	521	17	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/oee-evolvability-offspring-distribution-mesh-ideate-2026-08-04.md	included		8336	4341634a5591c24f225d8d2546f4bbc7518494368ab9c36a0232c57af4e36dd1	.md	markdown	147	1137	1137	454	17	na	na	12	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/oee-minimal-criterion-coevolution-viability-mesh-ideate-2026-07-29.md	included		6734	da7fb44985277d0bc51fab74a71cc3f46225f107dfbb206e61f77b0851b38905	.md	markdown	95	962	962	392	14	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/oee-multilevel-selection-signature-productive-doomed-lineages-mesh-vitality-2026-07-31.md	included		6465	43a5152e6c44a872d48dfeb473276a502fef9df38beb753326275f97a655793b	.md	markdown	91	849	849	400	14	na	na	10	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/oee-neutral-shadow-new-adaptive-activity-mesh-vitality-2026-08-04.md	included		9170	b97bd29783d5b1490b91ea5c053a038a658011b51ad5d34a82256034d512e237	.md	markdown	145	1246	1246	495	19	na	na	14	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/oee-representation-embodies-the-observer-object-id-2026-08-25.md	included		10520	ccb521ed300ae29b11ba54183fbd0723850f2d1ab0321a0f82a9f6624186c886	.md	markdown	166	1548	1548	636	21	na	na	19	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/omega-metric-limit-cycle-open-endedness-mesh-vitality-2026-07-31.md	included		6009	6f65687c29800ed61218e6efc7eef03d39bb6eb5403159ea87ed3acec6442745	.md	markdown	91	839	839	415	12	na	na	10	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/pkg-watch-noble-updates-excluded-pocket-2026-07-31.md	included		3687	3e5b886c5101977e9f2be0024e02489fb2403fc70ab2b2bcbff4d579559e884c	.md	markdown	51	521	521	263	9	na	na	7	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-bayesian-causal-inference-forced-fusion-audio-mode-2026-08-24.md	included		11778	58bdfc12a3b36ab8a7579e9274174dd1339d1009f4ad41592f3ca97cf77cff49	.md	markdown	206	1660	1660	679	23	na	na	19	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-bayesian-model-reduction-occam-2026-07-28.md	included		6818	9696864b103ce0c64592d86f101b08119c039b993d9a21454c6622d105fff292	.md	markdown	102	903	903	385	15	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-bayesian-surprise-vs-shannon-2026-07-28.md	included		6749	0abdea4faed00ea0a1e9a3514499e70dfcf82fb7f529afa00ef146516affe65b	.md	markdown	99	911	911	405	13	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-boiling-frog-self-normalising-reference-node-power-2026-08-25.md	included		8680	5ea29d709369a7ecc9ad6f90357cf700ccaffd300daae18251feef80f7d38eca	.md	markdown	129	1289	1289	527	11	na	na	20	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-circular-inference-overcounting-2026-07-28.md	included		9325	37e7d896099508e66611f86c568148db99c2b613c5cbcd0dddcc31d1f7c59743	.md	markdown	125	1209	1209	512	13	na	na	13	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-conformal-distribution-free-coverage-precision-2026-08-04.md	included		13089	0c80191731d7f7e2d77c2a1092aa454e28fe0aafd2e42dd886db3c2da080c89d	.md	markdown	195	1816	1816	696	23	na	na	24	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-corollary-discharge-timing-hub-audio-active-2026-08-14.md	included		11258	b32fc20b9a9320129f99e2f712b101a9b0db3abcddc1f6dc2d38018c752a1c80	.md	markdown	170	1625	1625	582	18	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-feature-specific-prediction-error-novelty-2026-08-18.md	included		10703	e705220fd642efcbd5a13627839db7026dbab8a1b2771bfb295739d2533a3b7e	.md	markdown	155	1528	1528	613	15	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-genuine-mmn-matched-control-novelty-2026-08-03.md	included		8816	50ccf25cb48f619473b469e45441e1b2cec652dc14baeef430257a9b3eedc95b	.md	markdown	140	1203	1203	477	14	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-local-global-two-timescale-2026-07-27.md	included		8817	a0f5aedf834544c124070f58de5782c7bbccd2b3f61ff73f8f383214aa09efcc	.md	markdown	126	1222	1222	486	15	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-metacognitive-information-selection-on-the-predictor-room-sense-2026-08-17.md	included		9106	42d61b420804640ef82228f4d73f9c6196c5eb40f7ca820d550e68a1cfa55b09	.md	markdown	140	1235	1235	552	18	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-model-recovery-identifiability-2026-08-04.md	included		9059	77d17dd514f9a6a0d436590850fbc8e516589a20e2db03d9b5e8aa79f23d35c4	.md	markdown	150	1298	1298	564	18	na	na	16	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-optimal-evidence-choice-memory-one-note3-tool-install-2026-08-26.md	included		11404	318a82324b27f953f742eb51a8da934cf56d084ae392b00b3d7d08f20934e423	.md	markdown	177	1738	1738	642	20	na	na	23	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-precision-weighted-cents-tuner-web-2026-08-29.md	included		17232	709d1543873c6964e7410ae054dc7682dba0155de35b5a6dbf97ee175f32bd51	.md	markdown	261	2464	2464	817	22	na	na	33	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-time2-processing-vs-stimulus-time-imac-cam-2026-08-22.md	included		12178	63c841083580c8bd4469e0a3728c99b4b54359c5107590abb437bf3969581c80	.md	markdown	187	1850	1850	681	25	na	na	29	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-uncertainty-driven-vs-error-driven-boundaries-novelty-2026-08-20.md	included		12150	7c558ed442ada2dcaf9fd0f8d0abaa222b63a2a965f59cffa8bdc964e60f8e5f	.md	markdown	179	1791	1791	633	18	na	na	21	2	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/predictive-processing-volatility-vs-stochasticity-signs-the-caveat-tcp-attrib-2026-08-25.md	included		10807	36f2ab0c5ae0f1321c0ddd5687110c9fed6f942fa76b43a5dd82b9d5f16cc953	.md	markdown	178	1654	1654	596	30	na	na	33	1	na	na	
